time,velocity,altitude,X,Y,heading,elevation,pitch_rate
19975.516386935138,11.11111111111111,1377.7333333333333,14558.095958373578,1729.1650385168668,-0.0,973,-0.012339600016910474
19993.02145842879,11.11111111111111,1375.1,14559.122604404518,1729.1650385168668,-0.0,957,-0.007851955276050709
20010.52652992244,11.11111111111111,1372.4,14560.149250435456,1729.1650385168668,-0.0,954,-0.0011216683692296793
20028.031601416093,11.11111111111111,1366.8333333333335,14561.175896466395,1729.1650385168668,-0.0,946,-0.04821815980351013
20045.536672909744,11.11111111111111,1358.6,14562.202542497333,1729.1650385168668,-0.0,924,-0.04481806659590878
20063.041744403396,11.11111111111111,1348.0,14563.229188528272,1729.1650385168668,-0.0,910,-0.03973309368986968
20080.546815897047,11.11111111111111,1336.5666666666666,14564.255834559212,1729.1650385168668,-0.0,908,-0.013978623350534536
20098.0518873907,11.11111111111111,1330.8666666666668,14565.28248059015,1729.1650385168668,-0.0,822,0.09628790589314634
20115.55695888435,11.11111111111111,1326.3666666666668,14566.309126621089,1729.1650385168668,-0.0,742,0.02017988771438429
20133.062030378,11.11111111111111,1321.8666666666668,14567.335772652026,1729.1650385168668,-0.0,662,0.0
20150.567101871653,11.11111111111111,1317.3666666666668,14568.362418682966,1729.1650385168668,-0.0,603,0.0
20168.072173365304,11.11111111111111,1312.8666666666668,14569.389064713903,1729.1650385168668,-0.0,537,0.0
20185.577244858956,11.11111111111111,1308.3666666666668,14570.415710744843,1729.1650385168668,-0.0,470,0.0
20203.082316352607,11.11111111111111,1303.8666666666668,14571.442356775782,1729.1650385168668,-0.0,422,0.0
20220.58738784626,11.11111111111111,1299.3666666666668,14572.46900280672,1729.1650385168668,-0.0,386,0.0
20238.09245933991,11.11111111111111,1294.8666666666668,14573.49564883766,1729.1650385168668,-0.0,341,0.0
20255.597530833562,11.11111111111111,1290.3666666666668,14574.522294868597,1729.1650385168668,-0.0,364,0.0
20273.102602327213,11.11111111111111,1285.8666666666668,14575.548940899536,1729.1650385168668,-0.0,449,0.0
20290.607673820865,11.11111111111111,1280.6,14576.575586930474,1729.1650385168668,-0.0,542,-0.012893466864245966
20308.112745314516,11.11111111111111,1274.8333333333335,14577.602232961413,1729.1650385168668,-0.0,637,-0.008407326103730017
20325.617816808168,11.11111111111111,1269.0666666666666,14578.628878992353,1729.1650385168668,-0.0,809,-7.653831405672033e-15
20343.12288830182,11.11111111111111,1263.3,14579.65552502329,1729.1650385168668,-0.0,848,3.826915702836017e-15
20360.62795979547,11.11111111111111,1257.5333333333333,14580.68217105423,1729.1650385168668,-0.0,824,0.0
20378.133031289122,11.11111111111111,1251.7666666666667,14581.708817085168,1729.1650385168668,-0.0,796,0.0
20395.638102782774,11.11111111111111,1246.0,14582.735463116107,1729.1650385168668,-0.0,791,0.0
20413.143174276425,11.11111111111111,1240.3666666666668,14583.762109147045,1729.1650385168668,-0.0,780,0.0022418330066028393
