1,TESTSITE,PP,5,-33.176,150.433,392,,,,
Date (MM/DD/YYYY),Time (HH:MM),T2m,RH,GHI,DNI,DHI,IR(h),WS10m,WD10m,SP
01/15/1988,03:00,18.47,86.4,311.3,104.23,211.5,397.6,2.55,90,96918
01/15/1988,04:00,18.79,84.8,337.25,135.56,217.2,397.6,2.14,91,96899
01/15/1988,05:00,18.55,87.3,250.8,99.31,174.65,397.2,2,98,96871
01/15/1988,06:00,18.36,88.4,188.15,71,144.9,397,2.14,99,96861
01/15/1988,07:00,20.33,72.75,343.8,464.01,147.3,382.35,2.76,78,96832
01/15/1988,08:00,19.46,76.5,106.45,0,106.45,392.95,2.55,79,96918
01/15/1988,09:00,18.62,80.05,22.8,0,22.8,395.3,2.41,81,96947
01/15/1988,10:00,18.04,82.95,0,0,0,386.6,2.21,82,97023
01/15/1988,11:00,17.52,86.75,0,0,0,373.7,2,84,97062
01/15/1988,12:00,17.1,90.8,0,0,0,380.65,2.21,80,97128
01/15/1988,13:00,16.99,91.1,0,0,0,376,1.79,82,97138
01/15/1988,14:00,16.74,93.6,0,0,0,381.8,1.72,77,97138
01/15/1988,15:00,16.59,95.25,0,0,0,384.7,1.72,74,97100
01/15/1988,16:00,16.4,96.9,0,0,0,376.6,1.45,75,97090
01/15/1988,17:00,16.16,97.45,0,0,0,356.15,0.97,82,97062
01/15/1988,18:00,15.86,98.75,0,0,0,346.3,1.03,74,97071
01/15/1988,19:00,15.41,98.35,0,0,0,352.1,0.55,73,97090
01/15/1988,20:00,15.72,95.85,25.85,33.39,20.1,371.2,0.55,43,97128
01/15/1988,21:00,16.82,88.15,129.85,97.46,93.3,373.7,0.9,37,97166
01/15/1988,22:00,19.39,75.15,430.55,591.46,95.95,326.85,0.97,46,97138
01/15/1988,23:00,21.93,64.45,676.45,798.97,92.15,321.25,1.31,43,97100
01/16/1988,00:00,24.13,56.7,862.7,888.19,99.7,330.3,1.45,38,97004
01/16/1988,01:00,26.02,50.1,998.9,948.97,103.6,339.4,1.31,30,96928
01/16/1988,02:00,27.69,44.45,1073.75,991.38,105.3,348.8,1.1,23,96842
01/16/1988,03:00,29.08,40.05,1076.65,1003.55,116.2,359.6,0.69,16,96727
01/16/1988,04:00,29.78,36.65,958.4,889.59,170.8,372.55,0.48,18,96670
01/16/1988,05:00,30.42,34.45,896.05,1029.62,106.7,371.2,0.55,17,96594
01/16/1988,06:00,30.58,33.2,712.65,1013.68,95.3,370.2,0.62,9,96565
01/16/1988,07:00,29.62,37.55,503.3,958.11,97.8,379.3,1.93,71,96556
01/16/1988,08:00,27.2,49.1,65.6,0,65.6,375.25,2.69,78,96670
01/16/1988,09:00,24.25,63.45,31.1,0,31.1,365.6,2.41,76,96756
01/16/1988,10:00,22.16,73.75,0,0,0,355.75,1.31,84,96890
01/16/1988,11:00,20.94,80.05,0,0,0,348.25,1.31,122,96976
01/16/1988,12:00,20.02,84.9,0,0,0,344.95,1.1,146,96966
01/16/1988,13:00,19.47,87.45,0,0,0,341.85,1.03,203,96966
01/16/1988,14:00,18.96,89.55,0,0,0,339.15,1.38,225,96909
01/16/1988,15:00,18.29,92.65,0,0,0,336.85,1.52,238,96852
01/16/1988,16:00,17.63,95.1,0,0,0,333.95,1.45,251,96832
01/16/1988,17:00,17.23,95.75,0,0,0,332.4,1.59,271,96823
01/16/1988,18:00,17.34,92.95,0,0,0,339.55,1.66,282,96804
01/16/1988,19:00,17.08,95.35,0,0,0,354.8,1.66,275,96823
01/16/1988,20:00,18.36,88.25,27.45,68.5,15.85,360,1.66,289,96899
01/16/1988,21:00,21.39,77.2,132.35,121.37,87.15,384.3,1.45,302,96918
01/16/1988,22:00,25.22,62.8,402.75,527.53,105.5,365.95,2.55,310,96899
01/16/1988,23:00,27.71,54.25,648.7,760.16,94.2,371.75,3.93,305,96861
01/17/1988,00:00,29.26,48.55,807.75,813.99,109.7,382.15,4.14,299,96804
01/17/1988,01:00,30.26,45.25,859.75,739.07,163.3,401.3,3.93,294,96708
01/17/1988,02:00,30.99,42.35,805.35,618.07,202.05,404.35,3.59,294,96642
01/17/1988,03:00,32.07,37.3,825.65,677.43,177.65,409.95,3.31,291,96546
01/17/1988,04:00,33.3,32.75,881.9,845.6,133.5,400.1,3.17,286,96432
01/17/1988,05:00,33.78,30.8,758,828.45,123.05,413.2,3.03,283,96355
01/17/1988,06:00,33.65,30.15,595.95,796.81,110.85,406.1,2.9,280,96288
01/17/1988,07:00,34.13,27.3,423.15,710.82,122.55,409.75,2.48,289,96279
01/17/1988,08:00,31.67,35.6,77.2,0,77.2,405.1,2,303,96288
01/17/1988,09:00,28.74,41,29.75,0,29.75,392.6,2.48,296,96365
01/17/1988,10:00,27.33,42,0,0,0,388.15,2.55,288,96403
01/17/1988,11:00,26.74,43.75,0,0,0,385.45,2.62,283,96393
01/17/1988,12:00,26.32,45.65,0,0,0,384.85,2.55,285,96346
01/17/1988,13:00,25.94,47.45,0,0,0,382.55,2.55,291,96336
01/17/1988,14:00,25.92,48.45,0,0,0,386.6,2.69,298,96298
01/17/1988,15:00,25.97,49.65,0,0,0,385.65,2.97,303,96222
01/17/1988,16:00,26,50.45,0,0,0,382,3.17,305,96183
01/17/1988,17:00,26.18,49.85,0,0,0,384.1,3.66,308,96193
01/17/1988,18:00,26.16,49.25,0,0,0,382.15,3.93,308,96203
01/17/1988,19:00,26.39,46.45,0,0,0,394.15,4,310,96241
01/17/1988,20:00,26.06,49.9,39,131.6,17.1,379.3,3.72,310,96298
01/17/1988,21:00,27.07,50.3,218.35,437.8,56.45,375.25,3.72,310,96365
01/17/1988,22:00,28.4,48.8,441.65,650.75,76.45,377.55,4.28,308,96346
01/17/1988,23:00,29.96,47.65,657.95,780.61,90,379.3,4.41,303,96317
01/18/1988,00:00,31.65,44.05,838.9,864.13,99.15,385.05,4.62,301,96298
01/18/1988,01:00,33.44,37.65,969.95,918.93,105.05,394,4.62,298,96212
01/18/1988,02:00,34.4,31.15,908.85,802.83,125.85,413.2,4.69,286,96155
01/18/1988,03:00,34.44,30.25,777.25,670.59,136.15,410.9,4.48,277,96117
01/18/1988,04:00,34.25,31.6,720.8,661.53,135.55,420.15,4.21,274,96040
01/18/1988,05:00,34.46,30,585.45,587.28,135.5,419,4.28,271,95964
01/18/1988,06:00,34.59,27.1,451.6,540.26,122.85,423.65,2.62,250,95964
01/18/1988,07:00,30.11,36.15,456.9,832.12,105.35,402.4,3.66,138,96145
01/18/1988,08:00,23.81,69.2,67.35,0,67.35,390.85,4.21,111,96336
01/18/1988,09:00,20.75,84.7,28.55,0,28.55,393.75,2.62,111,96518
01/18/1988,10:00,19.26,86.35,0,0,0,405.3,2.97,131,96766
01/18/1988,11:00,17.97,86,0,0,0,395.5,3.38,116,96842
01/18/1988,12:00,17.02,85.6,0,0,0,392.8,3.24,117,96842
01/18/1988,13:00,16.3,86.45,0,0,0,386.05,3.1,122,96880
01/18/1988,14:00,15.88,86.45,0,0,0,380.05,2.97,123,96890
01/18/1988,15:00,15.53,86.35,0,0,0,382.55,2.97,127,96852
01/18/1988,16:00,15.22,86.75,0,0,0,380.8,2.97,126,96832
01/18/1988,17:00,15.1,86.8,0,0,0,380.8,2.55,125,96823
01/18/1988,18:00,15,86.45,0,0,0,379.85,2.48,121,96813
01/18/1988,19:00,14.5,93.45,0,0,0,379.45,1.86,118,96832
01/18/1988,20:00,14.66,92.65,7.85,2.45,7.45,381,1.72,112,96890
01/18/1988,21:00,15.02,91,48.2,5.04,46.35,381.6,1.86,106,96909
01/18/1988,22:00,15.62,89.05,125.1,58.95,92.15,381.8,2,103,96928
01/18/1988,23:00,16.32,86.8,194.75,53.19,156.15,386.4,2.07,102,96909
01/19/1988,00:00,17.06,83.4,272.6,39.03,239.25,385.45,2.21,102,96890
01/19/1988,01:00,18.01,79.65,364.3,96.86,273.25,387.25,2.21,102,96842
01/19/1988,02:00,18.59,77.1,457,173.58,287.85,390.45,2.28,98,96775
01/19/1988,03:00,19.23,74.8,524,161.49,369.7,390.85,2.34,92,96718
01/19/1988,04:00,19.18,75.5,442.55,219.27,248.65,394.9,2.21,88,96708
01/19/1988,05:00,19.26,75.35,392.5,133.32,290.4,396.85,2,93,96613
01/19/1988,06:00,19,76.2,268.75,117,197.6,395.85,2.21,94,96546
01/19/1988,07:00,17.86,80.65,160.3,80.1,126.5,392.4,2.62,79,96489
01/19/1988,08:00,17.36,82.55,62.55,0,62.55,388.75,2.48,76,96489
01/19/1988,09:00,16.83,84.95,19.9,0,19.9,384.1,2.14,80,96498
01/19/1988,10:00,16.55,86.7,0,0,0,385.45,2.21,86,96537
01/19/1988,11:00,16.31,88.2,0,0,0,387.2,2.21,82,96537
01/19/1988,12:00,16.11,89.75,0,0,0,383.7,1.93,75,96498
01/19/1988,13:00,15.98,91.65,0,0,0,384.3,1.45,77,96441
01/19/1988,14:00,15.86,92.8,0,0,0,384.1,1.17,66,96374
01/19/1988,15:00,15.7,94.05,0,0,0,378.5,0.83,59,96288
01/19/1988,16:00,15.66,94.55,0,0,0,374.45,0.55,58,96164
01/19/1988,17:00,15.77,94.15,0,0,0,377.55,0.69,4,96050
01/19/1988,18:00,15.75,94.2,0,0,0,371,0.76,322,95964
01/19/1988,19:00,15.6,93.35,0,0,0,375.05,0.83,334,95907
01/19/1988,20:00,16.26,91.6,20.45,29.28,15.75,374.25,1.31,320,95869
01/19/1988,21:00,18.96,84.45,146.85,180.67,81,371.55,2.07,325,95821
01/19/1988,22:00,21.85,77.3,334.05,379.54,122.8,376,3.38,328,95687
01/19/1988,23:00,24.83,69.8,456.7,337.83,212.2,383.7,5.86,321,95573
01/20/1988,00:00,24.51,75.9,335,92.15,256.4,405.1,4.28,322,95525
01/20/1988,01:00,23.37,86.1,236.45,16.56,220.9,412.9,4.62,318,95496
01/20/1988,02:00,23.64,87.35,291.4,53.2,239.6,417.65,5.38,312,95420
01/20/1988,03:00,23.18,90,165.35,0,165.35,427.3,5.31,306,95258
01/20/1988,04:00,22.59,93.75,117.8,0,117.8,409.95,4.9,306,95124
01/20/1988,05:00,22.75,93.25,194.4,5.68,190.05,407.05,4.9,306,95086
01/20/1988,06:00,23.37,88.45,207.2,12.1,199.85,424.6,5.24,299,95038
01/20/1988,07:00,23.46,87.85,170.25,105.84,125.65,410.15,4.83,293,95048
01/20/1988,08:00,22.99,88.7,50.25,0,50.25,421.5,4.21,280,95172
01/20/1988,09:00,22.86,85.9,16.95,0,16.95,425.15,3.52,266,95296
01/20/1988,10:00,21.82,83.35,0,0,0,385.85,3.03,268,95334
01/20/1988,11:00,20.69,79.9,0,0,0,355.95,3.31,252,95525
01/20/1988,12:00,19.77,80.25,0,0,0,332.25,3.03,248,95687
01/20/1988,13:00,19.14,82.6,0,0,0,326.05,2.41,250,95773
01/20/1988,14:00,18.37,85.4,0,0,0,321.05,1.38,240,95849
01/20/1988,15:00,17.9,86.65,0,0,0,322.4,0.41,248,95916
01/20/1988,16:00,17.34,88.95,0,0,0,323.35,0.28,11,95974
01/20/1988,17:00,16.32,94.75,0,0,0,342.45,1.03,60,96002
01/20/1988,18:00,16.31,95.45,0,0,0,377.75,0.97,67,96088
01/20/1988,19:00,16.27,98.9,0,0,0,389.1,0.83,81,96193
01/20/1988,20:00,16.07,97.5,11.2,14.29,8.95,391.45,0.97,92,96308
01/20/1988,21:00,15.94,95.8,47.85,13.68,42.9,391.05,1.17,98,96393
01/20/1988,22:00,16.11,89.7,190.8,110.69,129.45,387.95,1.52,97,96479
01/20/1988,23:00,16.15,85.25,222.85,114.99,139.85,388.9,1.59,95,96518
01/21/1988,00:00,17.27,78.35,425.7,184.88,268.3,381,1.52,90,96546
01/21/1988,01:00,18.97,69.95,590.8,303.91,305.85,383.2,1.45,88,96527
01/21/1988,02:00,19.64,65.5,509.15,216.36,298.7,390.65,1.52,87,96498
01/21/1988,03:00,21.05,59.55,683.35,292.15,404.6,394.3,1.45,87,96470
01/21/1988,04:00,22,55.85,712.15,440.91,322.7,392.6,1.52,90,96432
01/21/1988,05:00,21.92,55.5,565.95,367.74,284.65,394.15,1.86,93,96432
01/21/1988,06:00,21.86,55.45,520.2,461.74,239.85,382.15,2.28,95,96422
01/21/1988,07:00,23.14,49.9,493,886.96,119.85,358.65,3.24,93,96451
01/21/1988,08:00,20.51,58.65,64.65,0,64.65,335.7,3.24,97,96613
01/21/1988,09:00,18.14,66.5,30.4,0,30.4,326.25,3.1,106,96794
01/21/1988,10:00,16.5,72.2,0,0,0,320.45,3.03,108,96928
01/21/1988,11:00,15.59,76.65,0,0,0,334.35,2.48,112,97023
01/21/1988,12:00,15.09,80.1,0,0,0,339.75,2.14,114,97062
01/21/1988,13:00,14.82,82.25,0,0,0,346.1,2,112,97109
01/21/1988,14:00,14.55,84.5,0,0,0,339.75,1.59,114,97090
01/21/1988,15:00,14.24,86.4,0,0,0,334.55,1.52,118,97071
01/21/1988,16:00,14.09,87.6,0,0,0,337.45,1.31,122,97062
01/21/1988,17:00,13.81,89.45,0,0,0,330.3,1.1,128,97052
01/21/1988,18:00,13.61,90.9,0,0,0,328.75,1.1,131,97081
01/21/1988,19:00,13.9,91.85,0,0,0,361.55,0.9,118,97119
01/21/1988,20:00,14.32,90.4,17.1,13.27,15.05,367.15,1.1,106,97166
01/21/1988,21:00,15.15,86.9,96.25,38.02,82.6,369.05,1.38,82,97205
01/21/1988,22:00,16.5,81,261.4,138.52,184.95,366.75,1.52,67,97195
01/21/1988,23:00,18.06,74.45,415.75,236.59,245.45,373.7,1.52,64,97157
01/22/1988,00:00,19.85,67.35,607.4,413.41,256.1,366.35,1.59,66,97100
01/22/1988,01:00,22.23,57.85,864.8,709.6,200.35,361.4,1.66,63,97033
01/22/1988,02:00,23.77,52.6,944.9,744.19,221.75,341.85,1.66,67,96918
01/22/1988,03:00,25.21,48.35,1018.3,939.88,122.2,340.9,1.59,64,96861
01/22/1988,04:00,26.49,43.45,1036.15,1065.65,95.5,344.2,1.17,55,96766
01/22/1988,05:00,26.95,40.55,863.2,932.44,150.45,360.75,1.1,56,96756
01/22/1988,06:00,26.53,41.35,614.6,667.21,209.9,381.2,1.86,68,96632
01/22/1988,07:00,26.64,42.2,509.95,1008.35,86.5,359.6,1.93,68,96661
01/22/1988,08:00,24.55,51.45,64.05,0,64.05,354.4,2.62,78,96680
01/22/1988,09:00,21.62,64.3,29.65,0,29.65,348.25,2.69,74,96823
01/22/1988,10:00,19.5,75.05,0,0,0,339.35,1.79,73,96899
01/22/1988,11:00,18.2,82.25,0,0,0,332.8,1.17,87,96966
01/22/1988,12:00,17.36,86.6,0,0,0,328.2,1.1,108,96947
01/22/1988,13:00,16.67,90,0,0,0,324.5,1.1,125,96976
01/22/1988,14:00,16.18,92.3,0,0,0,322.2,1.03,157,96937
01/22/1988,15:00,15.78,94,0,0,0,320.1,0.97,182,96871
01/22/1988,16:00,15.45,95.05,0,0,0,320.45,1.03,207,96823
01/22/1988,17:00,15.08,95.8,0,0,0,322.2,1.31,226,96794
01/22/1988,18:00,14.49,96.95,0,0,0,319.1,1.31,236,96785
01/22/1988,19:00,15.12,96.1,0,0,0,322,1.31,244,96794
01/22/1988,20:00,15.11,96.45,31.85,114.92,14.45,323.35,1.1,258,96842
01/22/1988,21:00,18.84,82.15,198.55,397.39,56.95,335.3,0.34,315,96918
01/22/1988,22:00,21.99,65.9,402.55,580.51,83.55,335.7,0.9,343,96890
01/22/1988,23:00,24.56,56.65,602.35,669.87,121.5,347.45,1.72,335,96794
01/23/1988,00:00,26.83,51.95,815.35,841.08,102,355.75,2.28,327,96766
01/23/1988,01:00,28.73,46.55,960.65,910.61,109.15,366.4,2.48,326,96699
01/23/1988,02:00,30.47,40.05,1022.75,924.35,125.45,377.15,2.55,314,96565
01/23/1988,03:00,30.11,39.65,577.6,221.23,366.85,423.05,2.41,324,96537
01/23/1988,04:00,31.02,36.95,725.6,551.44,239.2,403.2,2.48,327,96403
01/23/1988,05:00,31.62,34.7,733.25,754.27,157.15,404.55,2.62,324,96384
01/23/1988,06:00,31.34,34.3,561.9,687.52,145.35,398.35,2.62,321,96288
01/23/1988,07:00,31.03,38.05,345.05,552.02,113.7,414.4,2.34,329,96250
01/23/1988,08:00,29.56,44.5,78.65,0,78.65,402.8,2,339,96288
01/23/1988,09:00,27.27,51.5,27.9,0,27.9,395.1,2.07,344,96355
01/23/1988,10:00,25.51,55.65,0,0,0,386.8,1.93,338,96403
01/23/1988,11:00,24.39,58.65,0,0,0,378.7,1.86,332,96451
01/23/1988,12:00,23.55,60.3,0,0,0,372.35,2,318,96460
01/23/1988,13:00,22.72,61.95,0,0,0,369.85,2.14,304,96460
01/23/1988,14:00,22.49,62.2,0,0,0,368.65,2.41,297,96422
01/23/1988,15:00,22.63,62.1,0,0,0,368.3,2.62,297,96384
01/23/1988,16:00,22.83,59.65,0,0,0,369.85,2.83,303,96365
01/23/1988,17:00,22.97,57.2,0,0,0,371.55,3.03,306,96355
01/23/1988,18:00,23.3,55.6,0,0,0,375.6,3.24,304,96346
01/23/1988,19:00,24.23,51.4,0,0,0,381.8,4,305,96365
01/23/1988,20:00,24.26,51.3,13.25,0,13.25,379.45,4.21,304,96451
01/23/1988,21:00,25.3,50.4,187.3,374.19,55,379.45,3.66,302,96508
01/23/1988,22:00,26.24,49.65,358.75,463.24,105.3,385.25,4.9,298,96537
01/23/1988,23:00,27.15,51.3,516.5,558.11,117,393.95,5.1,295,96518
01/24/1988,00:00,28.17,51.85,583.45,514.84,147.65,407.65,5.24,293,96508
01/24/1988,01:00,29.27,51.15,772.8,548.58,260.55,407.5,5.31,290,96498
01/24/1988,02:00,30.19,48.55,673.05,410.49,275,421.9,5.79,286,96537
01/24/1988,03:00,30.65,47.05,520.6,271.95,261.75,432.1,5.66,284,96498
01/24/1988,04:00,31,46.45,606.85,393.66,259.9,431.15,5.1,281,96508
01/24/1988,05:00,31.16,47.25,542.25,400.87,236.35,435.4,3.79,272,96498
01/24/1988,06:00,28.79,59.2,357.55,356.88,141.6,436.95,2.55,254,96518
01/24/1988,07:00,27.51,65.8,229.15,164.05,160.55,436.15,2.07,236,96565
01/24/1988,08:00,25.06,84.5,66,0,66,411.7,1.38,178,96727
01/24/1988,09:00,22.62,94.6,28.65,0,28.65,412.25,1.79,135,96832
01/24/1988,10:00,21.34,97.05,0,0,0,413.4,1.86,120,96985
01/24/1988,11:00,18.61,96.5,0,0,0,412.45,2.55,129,97081
01/24/1988,12:00,17.72,98.4,0,0,0,404.55,2.9,130,97205
01/24/1988,13:00,16.6,100,0,0,0,398.35,2.83,128,97281
01/24/1988,14:00,15.81,99.65,0,0,0,392.8,2.62,132,97319
01/24/1988,15:00,15.21,97.55,0,0,0,389.5,2.41,139,97338
01/24/1988,16:00,15.04,96.85,0,0,0,388.15,2,141,97300
01/24/1988,17:00,14.86,95.25,0,0,0,386.2,2.41,142,97291
01/24/1988,18:00,14.63,96.55,0,0,0,383.7,1.86,140,97310
01/24/1988,19:00,13.83,97.5,0,0,0,379.1,1.79,134,97348
01/24/1988,20:00,13.89,96.85,4.55,0,4.55,378.5,1.86,140,97415
01/24/1988,21:00,14.22,94.45,37.5,9.26,34.25,378.1,2.28,138,97434
01/24/1988,22:00,15.02,90.15,135.85,49.29,109,376,2.14,132,97501
01/24/1988,23:00,15.96,86.8,223.75,81.54,165.55,378.5,2.21,123,97472
01/25/1988,00:00,17.21,81.9,353.25,139.56,235.35,373.7,2.28,112,97405
01/25/1988,01:00,17.74,80.3,292.2,66.65,230.05,390.7,2,108,97386
01/25/1988,02:00,18.31,78.55,302.85,40.26,263.85,392.8,1.93,104,97319
01/25/1988,03:00,18.59,78.2,270.1,10.1,260.5,396.05,1.79,103,97271
01/25/1988,04:00,18.78,78.15,254.5,25.44,232.1,397.2,1.72,102,97186
01/25/1988,05:00,18.98,78,232.25,34.3,206.1,398,1.52,104,97109
01/25/1988,06:00,19.15,77.9,205.6,36.82,183.35,399.15,1.38,106,97042
01/25/1988,07:00,19.32,79.45,188.25,72.16,158.15,397.2,1.03,89,96947
01/25/1988,08:00,19.16,80.5,89.35,0,89.35,400.5,1.31,84,97014
01/25/1988,09:00,18.51,83.85,23.7,0,23.7,381.2,1.38,73,97033
01/25/1988,10:00,18.1,86.1,0,0,0,387.2,1.24,70,97062
01/25/1988,11:00,17.86,87.75,0,0,0,392.2,1.17,72,97100
01/25/1988,12:00,17.62,89.7,0,0,0,390.25,0.97,75,97100
01/25/1988,13:00,17.63,90.05,0,0,0,397,0.69,60,97071
01/25/1988,14:00,17.5,91.15,0,0,0,390.65,0.34,16,97004
01/25/1988,15:00,17,94.25,0,0,0,359.25,0.34,313,96928
01/25/1988,16:00,16.54,96.4,0,0,0,354.6,0.55,230,96871
01/25/1988,17:00,16.28,96.75,0,0,0,356.9,0.69,206,96832
01/25/1988,18:00,16.13,97.3,0,0,0,362.9,0.55,203,96813
01/25/1988,19:00,15.98,95.9,0,0,0,356.7,0.97,205,96871
01/25/1988,20:00,16.08,96.75,12.3,0,12.3,356.35,0.55,190,96937
01/25/1988,21:00,18.6,86,135.95,181.61,72.75,366.35,0.76,148,96985
01/25/1988,22:00,19.9,81,235.05,158.78,148.95,379.45,1.03,131,97004
01/25/1988,23:00,21.69,72.5,408.4,308.13,189.1,387.75,1.38,113,96985
01/26/1988,00:00,22.78,68.75,500.95,335.2,218.35,390.85,1.59,103,96918
01/26/1988,01:00,23.49,66.75,607.3,369.64,263.15,401.1,1.79,97,96890
01/26/1988,02:00,23.32,68.15,471.8,139.38,336.95,416.1,2.07,94,96852
01/26/1988,03:00,22.97,70.7,457.2,191.15,275.6,412.85,2.34,92,96804
01/26/1988,04:00,22.26,74.9,363.45,148.22,233.05,414.2,2.41,92,96775
01/26/1988,05:00,21.56,78.65,291.2,184.17,150.95,414.55,2.41,93,96747
01/26/1988,06:00,21.55,79.05,325.8,221.19,192.35,410.7,2.41,94,96756
01/26/1988,07:00,20.81,87.25,191.8,208.04,105.25,415.35,2,96,96794
01/26/1988,08:00,20.3,88.3,66.45,0,66.45,408.8,2.07,110,96899
01/26/1988,09:00,19.51,90.05,17.1,0,17.1,409,2.28,109,96966
01/26/1988,10:00,18.71,92.35,0,0,0,406.1,1.72,110,97052
01/26/1988,11:00,18.19,93.45,0,0,0,404.35,1.72,115,97138
01/26/1988,12:00,17.7,94.8,0,0,0,403.75,1.38,121,97176
01/26/1988,13:00,17.39,95.35,0,0,0,401.65,1.1,128,97186
01/26/1988,14:00,17.15,95.85,0,0,0,399.55,1.03,135,97176
01/26/1988,15:00,17.03,96.25,0,0,0,397.8,0.9,139,97119
01/26/1988,16:00,16.9,96.75,0,0,0,397.8,0.83,141,97081
01/26/1988,17:00,16.82,97.05,0,0,0,396.85,0.97,144,97062
01/26/1988,18:00,16.69,98.25,0,0,0,396.85,0.9,144,97071
01/26/1988,19:00,16.03,97.5,0,0,0,392.6,1.17,143,97109
01/26/1988,20:00,15.99,97.9,2.95,0,2.95,392.6,1.17,131,97166
01/26/1988,21:00,16.15,96.85,35.1,3.77,33.8,392.2,1.52,132,97224
01/26/1988,22:00,16.62,92.5,90.3,2.22,89.1,393.75,1.86,130,97271
01/26/1988,23:00,17.32,90.65,166.65,4.3,163.6,396.45,1.66,124,97252
01/27/1988,00:00,18.5,87,317.45,104.65,229.4,397.2,1.72,117,97233
01/27/1988,01:00,19.77,81.75,404.1,85.47,324.65,398.4,1.79,105,97205
01/27/1988,02:00,20.76,77.4,401.05,82.68,321.15,405.7,1.86,96,97157
01/27/1988,03:00,21.76,74.35,535,237.4,309.7,405.1,1.93,99,97100
01/27/1988,04:00,21.61,75.9,422.05,165.95,276.2,408.2,2.28,107,97042
01/27/1988,05:00,22.44,71.75,553.55,454.38,207.95,399.55,1.79,102,96995
01/27/1988,06:00,22.58,69.9,463.1,471.75,178.95,380.8,1.86,103,96947
01/27/1988,07:00,22.78,71,371.45,504.8,162.05,376.6,2.21,98,96928
01/27/1988,08:00,21.59,77.75,88.55,0,88.55,385.25,2.14,93,96966
01/27/1988,09:00,20.06,85.45,26.15,0,26.15,366.95,1.93,86,97033
01/27/1988,10:00,19.06,90.15,0,0,0,374.25,1.66,82,97090
01/27/1988,11:00,18.43,92.7,0,0,0,375.4,1.38,78,97138
01/27/1988,12:00,17.92,94.3,0,0,0,374.45,1.17,70,97128
01/27/1988,13:00,17.58,95.3,0,0,0,379.85,0.9,65,97147
01/27/1988,14:00,17.12,97.05,0,0,0,367.7,0.69,52,97128
01/27/1988,15:00,16.53,99.1,0,0,0,341.1,0.55,13,97062
01/27/1988,16:00,16.1,99.45,0,0,0,337.65,0.76,274,97014
01/27/1988,17:00,15.65,99.35,0,0,0,337.05,1.1,255,96966
01/27/1988,18:00,15.1,99.2,0,0,0,328.55,1.17,261,96957
01/27/1988,19:00,15.75,99.1,0,0,0,344,1.31,274,96976
01/27/1988,20:00,15.69,98.6,12.05,0,12.05,344,1.24,275,97052
01/27/1988,21:00,17.75,89.5,142.4,252.66,55.9,346.1,0.9,297,97081
01/27/1988,22:00,20.32,77.1,332.2,423.18,104.8,345.35,0.97,310,97090
01/27/1988,23:00,23.64,62.9,577.15,661.92,108.8,336.85,1.38,310,97023
01/28/1988,00:00,26.76,54.6,800.85,830.4,103.65,350.95,2,304,96957
01/28/1988,01:00,29.31,42.05,942.45,904.31,103.1,364.3,2.14,279,96861
01/28/1988,02:00,30.15,35.7,734.15,524.53,227.9,390.85,2.07,266,96804
01/28/1988,03:00,31.3,33.05,882.75,756.54,165.55,395.1,2,263,96737
01/28/1988,04:00,31.76,32.65,879.05,832.04,148.6,387.95,1.93,261,96670
01/28/1988,05:00,31.38,34.15,670.25,653.41,173.9,402.4,1.72,260,96603
01/28/1988,06:00,31.06,35.75,565.3,772.99,100.55,401.05,1.38,267,96575
01/28/1988,07:00,31.33,34.4,459.2,881.92,94.5,382,1.17,263,96565
01/28/1988,08:00,28.11,51.3,66,0,66,403.4,0.41,306,96642
01/28/1988,09:00,26.64,68.4,24.65,0,24.65,393.95,0.28,171,96708
01/28/1988,10:00,25.44,65.9,0,0,0,381,1.03,145,96766
01/28/1988,11:00,24.26,69.05,0,0,0,380.65,1.1,104,96823
01/28/1988,12:00,23.24,72.75,0,0,0,375.6,1.1,63,96823
01/28/1988,13:00,22.21,77.25,0,0,0,368.5,0.9,15,96842
01/28/1988,14:00,21.84,74.75,0,0,0,360.95,1.31,309,96832
01/28/1988,15:00,21.26,73.2,0,0,0,359.8,1.72,284,96785
01/28/1988,16:00,20.47,73.55,0,0,0,367.5,1.86,281,96756
01/28/1988,17:00,19.67,76.25,0,0,0,379.45,1.52,270,96785
01/28/1988,18:00,19.06,79.65,0,0,0,368.3,1.24,244,96832
01/28/1988,19:00,18.98,82.75,0,0,0,370.4,1.38,212,96918
01/28/1988,20:00,18.93,86.25,9.8,0,9.8,371.35,1.1,214,97014
01/28/1988,21:00,21.64,79.2,150.15,297.33,49.2,372.15,0.28,158,97071
01/28/1988,22:00,23.25,72.1,224.3,208.46,112.8,378.9,0.41,90,97100
01/28/1988,23:00,25.55,61.65,462.7,468.5,132.2,387.2,0.62,30,97090
01/29/1988,00:00,27.6,55.9,653.35,579.97,167.45,397,0.76,355,97042
01/29/1988,01:00,29.74,50.25,819.15,695.71,174.45,405.15,0.76,326,97004
01/29/1988,02:00,31.25,43.7,920.05,770.36,177.5,406.85,0.97,305,96899
01/29/1988,03:00,31.09,42.1,721.5,592.3,160.65,419.75,0.55,300,96823
01/29/1988,04:00,30.43,43.75,589.25,444.76,199.25,414.55,0.28,71,96785
01/29/1988,05:00,28.89,53.35,613.25,558.09,189.9,418.25,1.1,62,96785
01/29/1988,06:00,27.28,63.25,518.45,549.77,188.55,399.55,2.07,49,96785
